id	PD_meta_logFC	PD_meta_se	PD_meta_p	PD_I2	PD_tau2	PD_meta_FDR
RGPD4	-0.0576378349714817	0.0295756945826034	0.0513163999356152	0	0	0.080640057041681
RHD	0.0401080034177509	0.0204813943634296	0.0501988929151886	0	0	0.079098527549046
RHOXF2B	-0.044774126301535	0.0310810188429291	0.149708538477913	0	0	0.206502730059217
RIC8A	-0.00931722251926704	0.0225169311363208	0.679029808267716	0	0	0.747405830759525
RIF1	-0.271878650667713	0.0231921664158569	9.73231903704855e-32	0	0	1.99465814900382e-30
RIMBP2	0.0877895043801138	0.024263079626719	0.000296619928407439	0	0	0.000709113391433464
RIMBP3B	0.102314284361052	0.0231429609464345	9.82598321736734e-06	0	0	2.85577906886027e-05
RLIM	-0.217706388757016	0.0315788335029036	5.42219450521117e-12	0	0	2.89962278463293e-11
RNASEK	0.00405694479304789	0.0664423944545203	0.951311758423171	0	0	0.96350806301834
RNASEK-C17orf49	-0.0350196982658012	0.0430998651175292	0.416490708736771	0	0	0.496475206985259
RNF103	-0.268040922734796	0.0259412773321671	5.01800029958586e-25	0	0	6.6574690997559e-24
RNF103-CHMP3	-0.319924584707343	0.0278058777421228	1.23560751898322e-30	0	0	2.33422376955744e-29
RNF130	-0.00131943376230422	0.0334960171021892	0.96857884208322	0	0	0.977011043262122
RNF31	-0.0379564236475259	0.0443387352376303	0.39196701295724	0	0	0.473740381446233
RNF5P1	0.102726300363021	0.0295626826369197	0.000511112488833206	0	0	0.0011703735251543
RNH1	-0.141415941827302	0.0254000503974576	2.58352306723116e-08	0	0	1.00902541367365e-07
RP1-117O3.2	-0.0410409578583672	0.0121614480723295	0.00073902401706659	0	0	0.00167025193974218
RP1-179N16.6	-0.0148451604012833	0.0103647392898839	0.15206504007202	0	0	0.209586867284037
RP1-197B17.3	0.0336073791791073	0.0411048118428881	0.413584446154606	37.9346944851661	0.00128351607369012	0.49436710276252
RP1-206D15.3	0.0324223136397985	0.011440718785303	0.00459779254328609	0	0	0.00895847919308433
RP1-239B22.5	0.000417122376229759	0.026007775811497	0.98720377941576	0	0	0.989481066104147
RP1-274L7.1	0.0361451971901392	0.0212943399621612	0.0896194252965871	0	0	0.132786497157262
RP1-63G5.8	-0.0262484050862632	0.0186141771653773	0.158501372735023	0	0	0.216228717279018
RP1-74M1.3	0.0837269834841745	0.021322579334965	8.61258116623295e-05	0	0	0.000225431717875194
RP1-80B9.2	0.113425511118339	0.0272127852390113	3.07154090706525e-05	0	0	8.43339351734503e-05
RP11-1006G14.1	0.0258638800074576	0.0224597470050117	0.24949947810587	0	0	0.321684045213652
RP11-1008C21.1	0.0229419710942235	0.0308795089935665	0.457511170437306	0	0	0.539087738454263
RP11-108M9.4	0.0629336583636767	0.038825701501257	0.10503312699035	0	0	0.151869862486879
RP11-10K16.1	0.0298103370995245	0.0177603098794734	0.0932532979356543	0	0	0.137584237531551
RP11-10L12.4	-0.125872073589073	0.0305039260644926	3.68450787696439e-05	0	0	9.9901321219409e-05
RP11-1102P16.1	0.132420026447186	0.0251893860381012	1.46442511549226e-07	0	0	5.29141549007392e-07
RP11-1129I3.1	-0.0120818941056454	0.0127129809425653	0.341929939239951	0	0	0.422182250992734
RP11-114G22.1	-0.219926945666608	0.0212505337428999	4.21806005159648e-25	0	0	5.68293672067805e-24
RP11-11N9.4	0.060865972227652	0.0187738316259739	0.00118667179995585	0	0	0.00260737748207747
RP11-121A14.3	0.0520056278704835	0.0224011280523679	0.0202564833589826	0	0	0.0345154588999134
RP11-122K13.14	-0.0111332706829835	0.0229349266321765	0.627372307033837	0	0	0.699406260402824
RP11-144L1.4	-0.0446603035835596	0.0222219240188089	0.0444586473061548	0	0	0.0706299168355548
RP11-168O16.1	0.040999865612917	0.0119466245645401	0.000599323242573347	0	0	0.00136875663021351
RP11-171I2.2	-0.0450854261588214	0.0275548194543689	0.101795985789154	0	0	0.147680653841026
RP11-181E10.3	0.0220284323303605	0.0133432619804125	0.0987583663682312	0	0	0.144115903230886
RP11-18H7.1	-0.0556810788752036	0.0188922112760035	0.0032055849708235	0	0	0.00651614816291373
RP11-229P13.25	0.00688643688475354	0.0167860544052326	0.681624398517891	0	0	0.74978683836968
RP11-236J17.3	-0.0279678315562816	0.0518783897356665	0.58981530670132	19.4389886428082	0.0010487958122633	0.664354506187229
RP11-23P13.6	0.0510877945579238	0.0188041261109192	0.00659085396080968	0	0	0.0124509828085731
RP11-244K5.6	-0.0116298144923036	0.0205795868675555	0.571996165841268	0	0	0.64890948840217
RP11-259N19.1	-0.125316826865102	0.0234532988744053	9.1294977532174e-08	0	0	3.36166675743471e-07
RP11-260O18.1	-0.0143137973728053	0.0295214897683923	0.627775469636597	10.1243468765207	0.000176728885365995	0.699406260402824
RP11-268G12.1	0.0364900252703153	0.0169247414725953	0.031082361106089	0	0	0.0510596820438399
RP11-284F21.10	0.138771195233388	0.0278789896141465	6.43687401140488e-07	0	0	2.15319610990375e-06
RP11-298H24.1	-0.0231792615508354	0.020828865031208	0.26577576291355	59.8339593285234	0.000519713245631052	0.339645791135111
RP11-307L14.2	-0.0469450952362607	0.0158530599898266	0.00306379233795377	0	0	0.00627627465351069
RP11-308N19.1	-0.00744132292714829	0.0107564921428861	0.489064007379401	0	0	0.570082659171964
RP11-30L15.6	-0.125755269116556	0.0156409495259181	8.97431366548271e-16	0	0	6.36626822473835e-15
RP11-332H14.2	0.144856775328929	0.0298092083108468	1.17703968371275e-06	0	0	3.8024070079791e-06
RP11-337C18.8	0.0537962003474869	0.0217041454260284	0.0131893927546006	0	0	0.0234148770250213
RP11-340I6.8	-0.109946697008057	0.0194356905266516	1.54088129244148e-08	0	0	6.11427325630888e-08
RP11-362K14.5	0.0208619523569147	0.0199246382458394	0.295079761440495	0	0	0.37273145911271
RP11-363J17.1	-0.0938362808564669	0.026107583008047	0.000325370391985383	0	0	0.000770427440423155
RP11-382F24.2	0.00461687191104621	0.0163008354236817	0.777001177302856	0	0	0.826455352602426
RP11-38F22.1	-0.0137383007078526	0.00989455260181339	0.164993627604444	0	0	0.224030409981659
RP11-390E23.6	-0.242308017069966	0.0273288436044227	7.55596939987434e-19	0	0	6.73449990614441e-18
RP11-395B7.2	-0.0423655677898313	0.0635648491266635	0.505095626316741	0	0	0.58523746569233
RP11-396C23.2	-0.0593233278506417	0.0143518925544179	3.57304139673929e-05	0	0	9.70304054302014e-05
RP11-398G24.2	-0.183933572679793	0.0387800324908457	2.10579525844706e-06	64.4566184293573	0.00194411556796325	6.60626743534475e-06
RP11-3B12.1	0.016307041548132	0.0174324124375006	0.349559650677356	47.4067810820278	0.000288169630812147	0.430265349063205
RP11-3L10.1	0.0138271749987332	0.020475934090588	0.499492110956237	0	0	0.57990466856509
RP11-400D2.2	-0.0147671631393461	0.0122799319424574	0.229152682458654	0	0	0.299224163871631
RP11-408H20.3	0.0266670308237433	0.0158442982478406	0.0923619349535656	0	0	0.136384913295919
RP11-411B10.2	0.0361345980591225	0.0229923639854209	0.116045376998663	0	0	0.165997419937183
RP11-422J15.1	0.00252094941714785	0.0110039804243935	0.818795607742717	0	0	0.862464706822329
RP11-432J24.5	-0.0402114560114614	0.0225700644569536	0.0748099353897337	0	0	0.112571140872171
RP11-433J8.1	-0.0198239665645236	0.0166073324118534	0.232600197623189	0	0	0.303042836183735
RP11-438B23.2	0.0130662104074327	0.0135415782145494	0.334597062175071	0	0	0.41390013812119
RP11-443B7.1	0.00901390485700817	0.0217318796049188	0.678304449774217	0	0	0.74708056635462
RP11-449P15.2	0.0196073525802666	0.0173606464182178	0.258723339813215	0	0	0.332343802361691
RP11-452K12.7	0.0890413237854465	0.0299176536391917	0.00291831644918023	0	0	0.00601664767339887
RP11-458D21.1	0.191492465113028	0.0522136153376806	0.000244951325434623	0	0	0.000597928937647998
RP11-45P15.4	-0.198087643608251	0.0266785413984859	1.1279672478174e-13	0	0	6.83068667842036e-13
RP11-472K17.1	-0.00183170510237038	0.0211885926901158	0.931110529778746	0	0	0.950246682768914
RP11-473I1.9	-0.180350506701076	0.0378103094407236	1.84338894394113e-06	0	0	5.81453717707746e-06
RP11-481J13.1	0.0425884545017868	0.0637269802791536	0.503944981716209	42.2539101782483	0.00343416451549263	0.584293781336072
RP11-485M7.3	-0.0985884809960015	0.0195036271109397	4.30663041296459e-07	0	0	1.46763208975146e-06
RP11-492E3.2	0.135833672024503	0.0505446896587201	0.00720112023957639	15.0261894216234	0.000768825703499171	0.0134466318814813
RP11-495P10.3	-0.0261982395515959	0.0158213636290095	0.0977466353917203	0	0	0.142999707332331
RP11-4O1.2	0.000756868674150821	0.0223486023628237	0.972983616537466	0	0	0.9786056067901
RP11-500C11.3	-0.0825619397921867	0.0228118872134674	0.000295457245125224	0	0	0.000707306738330082
RP11-510M2.2	0.119934898225322	0.0258066508146617	3.36077469718001e-06	0	0	1.0374824908879e-05
RP11-526I2.1	-0.0397106043072601	0.0444656311891176	0.371823504210961	59.7350385348455	0.00236217354039559	0.45317619236932
RP11-532F6.3	-0.0142516877705988	0.0253776704025937	0.574399642171465	0	0	0.650786556775754
RP11-540O11.1	-0.0206416629133987	0.0180293127020445	0.252252817508115	0	0	0.324511766712883
RP11-544I20.2	0.0327992703286457	0.0130498121293558	0.0119576983715531	0	0	0.0214031717505245
RP11-547D24.1	0.0407589849319297	0.0141497839931304	0.00396997586866799	0	0	0.00789598764907361
RP11-550P17.5	-0.0174744707830104	0.019246280701476	0.363909849008543	0	0	0.444778704343775
RP11-566K11.5	-0.00381116897265325	0.0160192627634894	0.811949632268799	0	0	0.856811451659486
RP11-582J16.4	0.0630339456234709	0.0492958076609303	0.201007033447201	0	0	0.266476143502086
RP11-58G13.1	-0.00115592043024466	0.0173801486980483	0.946973319995969	0	0	0.960784071436224
RP11-617F23.1	-0.235231946664648	0.0321856584170521	2.6994977950703e-13	0	0	1.56390905594406e-12
RP11-61A14.1	0.00788677180823415	0.0142810848374796	0.58077503345763	0	0	0.655872000097051
RP11-661G16.2	0.0728414461986801	0.0391046463049269	0.0625000886874534	0	0	0.0962135997686395
RP11-709D24.6	0.0093010993547332	0.0290474742361336	0.748814163101369	0	0	0.805157327694738
RP11-716O23.1	0.00143184868387115	0.0138378282181548	0.917587171012735	0	0	0.939756336605854
RP11-732A21.2	-0.028689705605849	0.0131325949739065	0.0289168545146301	0	0	0.0478187375322808
RP11-73M18.6	0.171835965071704	0.0596824117194144	0.00398720040786287	47.2249592128155	0.00337314672046939	0.00791971921013219
RP11-752D24.2	-0.0119645499842216	0.0164179836538894	0.466156673696089	40.2569741332226	0.000217108119777584	0.547049492831737
RP11-758M4.4	-0.000761624353565584	0.0136385562640737	0.955466502214266	0	0	0.966589511553198
RP11-768F21.1	0.101492425874799	0.0191050017511915	1.08221435240744e-07	0	0	3.96811929216061e-07
RP11-770J1.4	-0.0195012983201344	0.010872799371472	0.0728793082015303	0	0	0.110238675068981
RP11-774D14.1	0.0633262179636306	0.0304749169861257	0.0377113524988135	53.3232567362119	0.000990460771084563	0.0610263786247094
RP11-774O3.2	-0.0282649669889366	0.0485001311906997	0.560040569991542	34.9956919445146	0.00164810431129885	0.637426660540472
RP11-774O3.3	-0.543178383915776	0.0638176231035574	1.71820927219718e-17	0	0	1.388952425618e-16
RP11-783K16.14	-0.0410375684287787	0.0391951714626917	0.295096943463227	54.6603382015701	0.00169171979016608	0.37273145911271
RP11-791G15.1	-0.0981821938408016	0.040887615770745	0.0163382886776435	0.980280661728032	3.28034522131611e-05	0.028509985664402
RP11-804F13.1	0.00120115428038763	0.014274282758875	0.932938653697024	30.3377520442073	0.000123630705824278	0.950995530865353
RP11-862G15.1	0.0495750904512727	0.0179837754168899	0.00583956701179277	0	0	0.0111774972097972
RP11-863K10.7	-0.0553068164411275	0.0271892460212823	0.0419371722707065	0	0	0.0670531788468149
RP11-875O11.1	0.0848249342209388	0.0222922840588973	0.000141732419833393	0	0	0.000357519514761156
RP11-90K6.1	-0.00414977080679948	0.00846981194798767	0.624170413185671	0	0	0.697625838017168
RP11-94M14.2	0.0426801947780963	0.0198011501167908	0.0311274041857137	0	0	0.0510853904388767
RP11-966I7.2	-0.0358216637030783	0.021790224416446	0.100190092903904	0	0	0.145593964437279
RP11-96B5.4	-0.00705804278435143	0.012894009509052	0.584111307712132	0	0	0.658783551462482
RP11-989E6.3	0.209950572112469	0.0305352688563671	6.16971933102321e-12	0	0	3.26919884064583e-11
RP13-1039J1.3	-0.0266036579415585	0.0240856404969697	0.269357079483785	0	0	0.343708496200345
RP13-452N2.1	0.0483519856352668	0.020631197816156	0.0190968786910241	0	0	0.0326355704670598
RP13-539F13.3	-0.0150971480060108	0.0146049488672798	0.301276037285496	0	0	0.378610088794066
RP3-486I3.7	-0.0344250234291806	0.0154501141317245	0.0258711541933476	0	0	0.0431516948061787
RP4-555D20.2	0.13706404732794	0.0293719290378121	3.0637666587005e-06	0	0	9.49166925636627e-06
RP4-564F22.5	-0.115163179951829	0.0363245295898814	0.00152230787889971	52.9808640454651	0.00139823104893789	0.00329896645078267
RP4-568F9.6	0.0371738726909481	0.0124882879145872	0.00291370029643428	0	0	0.00601426498242611
RP4-604G5.3	0.0213920175765518	0.048257513219662	0.65755681910042	44.5781315368023	0.0020767814840896	0.72653131061445
RP4-630C24.3	0.0244224722228775	0.0139457245774672	0.0799025839134098	0	0	0.119612998140832
RP5-1157M23.2	0.114223637611145	0.0486126334623137	0.0187900707455485	1.03776460652466	4.9596963008265e-05	0.0322380483275058
RP5-971N18.3	-0.0906626905676191	0.0337241227824776	0.00718032504668006	47.4639824810859	0.00108136720047298	0.0134331592369537
RP5-994D16.3	-0.0223334702299244	0.0257937363605699	0.386573199506918	26.5229927901265	0.000356469448594044	0.468198063235557
RP9P	-0.166246412134841	0.0321357673188914	2.30054804928648e-07	0	0	8.15990308093859e-07
RPEL1	-0.230219219337082	0.0447824629736926	2.73521271885126e-07	0	0	9.58427359952316e-07
RPL10	-0.350478698512783	0.0260113478941267	2.2227103650019e-41	0	0	8.58460136527399e-40
RPL10A	0.118482575875347	0.0372705875856959	0.00147792600956034	0	0	0.00321481277173451
RPL12	-0.133190154578576	0.0182136019089365	2.61875534689452e-13	0	0	1.52220628525173e-12
RPL13AP5	-0.0572989281709114	0.0469225144788967	0.222033268362434	0	0	0.290582696094812
RPL13P5	-0.0764349458930954	0.0256407584112038	0.00287314461744279	0	0	0.00595175845663358
RPL17	-0.217044716259191	0.0222484742525793	1.74758706416141e-22	0	0	2.03846061578022e-21
RPL17-C18orf32	-0.278853583604456	0.0466472212465771	2.25997923691202e-09	0	0	9.58010710671485e-09
RPL18AP16	-0.143216273366618	0.0439385013487525	0.00111620169421332	0	0	0.00246187632556186
RPL18P10	-0.100945757721516	0.0249512880874509	5.21640465879285e-05	0	0	0.000139693548489707
RPL21P28	-0.0418505901534023	0.0514493691623389	0.415970119027652	58.6784801684253	0.00310679710520303	0.49619496696641
RPL22P22	-0.00310112394741557	0.0411094474436314	0.939867978154532	64.712456680162	0.00218901109735994	0.956563956622528
RPL23AP22	0.00563807647682322	0.0207473346730185	0.785814687394944	31.9977961914546	0.000276216495955708	0.833038745558805
RPL23AP7	-0.264042227624215	0.0389845221050723	1.26137622727217e-11	0	0	6.41015170467554e-11
RPL26P37	-0.222125032124332	0.0405790185683327	4.40265585792737e-08	53.4333877628164	0.00176138792085865	1.68171777606105e-07
RPL27AP	-0.0329813192473782	0.0285200918073508	0.247507760891372	0	0	0.319352998091466
RPL28	-0.194751310209661	0.0348538364608933	2.30152631519564e-08	0	0	9.00912778335589e-08
RPL29P7	-0.418932954756078	0.0524508000843198	1.38082352078736e-15	0	0	9.63803726557601e-15
RPL3	-0.181528648107658	0.0438802818530413	3.52018594067336e-05	0	0	9.58947204528259e-05
RPL35P8	-0.0118207013069571	0.0405582816516777	0.770707365222535	0	0	0.82227710298144
RPL36A-HNRNPH2	-0.352800149468848	0.0308493356933328	2.75597854827993e-30	0	0	5.04199022832686e-29
RPL37	-0.383470075111824	0.0280979432439261	2.0857774993269e-42	0	0	9.06270323457539e-41
RPL7AP10	-0.158964913595877	0.0569883655029691	0.00528013177525138	14.6778667763612	0.0009543673446119	0.0101852042457124
RPL7AP71	-0.0863007362964663	0.0331138729569886	0.00915581473505651	0	0	0.0167151323629498
RPL7P25	-0.0600438707027766	0.0135206019278284	8.95763499906652e-06	27.8487362507431	0.000101845182644627	2.61214255509692e-05
RPL7P27	-0.118779219974872	0.0219371076554444	6.14484530925322e-08	0	0	2.31664666973581e-07
RPL7P52	-0.270865919846516	0.0321698580200832	3.76912556756855e-17	0	0	2.96413585359011e-16
RPLP0P1	-0.10570631097791	0.0470147022755519	0.0245527896893294	0	0	0.0411105476686459
RPLP2P1	-0.0879332836038666	0.0333054913729127	0.00828561943241148	28.0654634476046	0.000622691419426384	0.0152063427386813
RPS10-NUDT3	-0.0453876862523629	0.0369024367134887	0.218720555875715	0	0	0.287112028785493
RPS10P2	-0.270106398127575	0.0619958976651929	1.3195179270839e-05	0	0	3.80950524463757e-05
RPS11P1	0.0280865768230028	0.0391852497641536	0.473519721057279	0	0	0.554193451311482
RPS11P6	-0.171210061758487	0.0733608543431446	0.0196058398463912	47.0565803962877	0.0050649978521065	0.0334724456316581
RPS13	-0.0290543456397507	0.0142794427852921	0.0418813262357121	0	0	0.0670255478799886
RPS17P5	-0.115697064185192	0.0673380619493258	0.0857687901910715	35.0180957260805	0.0031855147863886	0.127625134719249
RPS23P6	-0.109557791879298	0.0349569712804227	0.00172396414671859	0	0	0.00370364609023104
RPS29P28	0.0246073771058526	0.0153223461501868	0.108278366977788	0	0	0.155913671754263
RPS2P45	-0.0734253797204275	0.0251308820249334	0.00348105261441634	0	0	0.00701864204623619
RPS4XP2	-0.22573848357485	0.034356180105854	5.01348001673781e-11	0	0	2.39379897502481e-10
RPS4XP3	-0.232852034730533	0.0558312080582339	3.03741438036641e-05	0	0	8.36612708886976e-05
RPS4XP9	-0.0855705480805004	0.0226843876545217	0.000161800141309392	0	0	0.000406370875138328
RPSAP19	-0.152785538129236	0.0241962738118876	2.71169102965782e-10	0	0	1.2241348076741e-09
RRN3	-0.0683850260509012	0.0286567942735563	0.0170167332274708	0	0	0.0294572533360002
RRN3P1	0.00346712862827368	0.0526522946733482	0.9474976260079	7.33708316430145	0.000408564524028622	0.960784071436224
RRN3P3	0.0513539470820124	0.038984939485988	0.187745938374063	0	0	0.251195104614412
RRP7B	-0.0129123920899213	0.0151149353728822	0.392949679129859	0	0	0.474598014126265
RSC1A1	-0.287113160968159	0.0244921376815571	9.75523260444907e-32	0	0	1.99465814900382e-30
RSPH10B2	-0.211169408663455	0.0311853010378695	1.27506449879514e-11	0	0	6.46082244578997e-11
RSRP1	0.00725976349632735	0.0653590909378446	0.911556843185202	44.6214833303152	0.00381667140334075	0.936299382571621
RTEL1-TNFRSF6B	0.155541783895508	0.0364622940541031	1.99164403747604e-05	0	0	5.61017396618048e-05
S100A11P1	-0.13197235822695	0.0429093717875682	0.00210074635736026	0	0	0.00446344397199527
SAA2	1.22338566900739	0.0719096179286239	6.59794030397217e-65	0	0	5.73361012415182e-63
SAA4	0.476756443233749	0.0431830146781639	2.44027267457495e-28	0	0	4.00112632868988e-27
SAP25	0.177022632118026	0.0393039617996596	6.67054750542552e-06	64.7521101941869	0.00200382426076517	1.9750275237529e-05
SAPCD1	-0.0625318001394486	0.0204541443999648	0.00223437388599762	0	0	0.00471279346342701
SAPCD1-AS1	0.127996306549965	0.0306466608264475	2.96006349226842e-05	0	0	8.166016427877e-05
SBDSP1	-0.4116103841203	0.0421502967140042	1.58638386427185e-22	0	0	1.86292915953006e-21
SCAMP4	-0.130223496205639	0.050421502126141	0.00980311856646734	0	0	0.0177662357335978
SCAMP5	0.0658595601531056	0.0468029318567397	0.159377754551178	45.5618899883157	0.00199642542541551	0.217092658794198
SCARNA16	-0.0998480832087793	0.0343195616896243	0.00362165394979105	24.1832800513004	0.000569741419370786	0.00729366693480515
SCGB1C1	-0.015226249647088	0.0229176300411736	0.506440580050602	46.8519369982496	0.000493563876460805	0.586404882163855
SCHIP1	0.0356970140170301	0.0578575747096493	0.537247375269453	0	0	0.615514791178846
SCLT1	-0.103602155932858	0.0282253926306205	0.000242047872357832	6.3379239241727	0.000101468804784855	0.0005916725768747
SCUBE1	-0.0428660732498071	0.027588782743399	0.120244043522489	0	0	0.171158188077056
SDCBP2	-0.134899494337175	0.035930369725233	0.000173708664869957	0	0	0.000434396632437389
SDHA	-0.443903155314858	0.0779140819683855	1.21689815904592e-08	0	0	4.88445496633212e-08
SDHAP1	-0.199993804947778	0.0382002064307179	1.64617574352165e-07	0	0	5.92350609159551e-07
SDHAP2	0.150226064784605	0.0205374552396535	2.57887746514706e-13	0	0	1.50405672296161e-12
SDHAP3	-0.0436632697698851	0.0310513886802374	0.159676149876886	8.44803172914019	0.000163397877016036	0.217319615102606
SEC22B	0.257781430164233	0.0432392946098699	2.495660977948e-09	0	0	1.05023215004204e-08
SEL1L2	-0.594850396763274	0.0613518242742317	3.14397746066217e-22	0	0	3.61869723617937e-21
SEMA3B	0.0819676269970915	0.036376783184396	0.0242405490434375	0	0	0.0406660948238363
SENP3-EIF4A1	-0.117169155929226	0.0635958677818025	0.0654163650235266	46.1065439059881	0.00372950692720311	0.100082431699726
SEPSECS-AS1	-0.236773808538428	0.0383302071063106	6.5243513210684e-10	0	0	2.89268433571859e-09
SEPT5	-0.468947587418354	0.0588315920245629	1.57374566990197e-15	0	0	1.08970915310344e-14
SEPT6	0.99220277106397	0.0729994876199326	4.47228862906867e-42	0	0	1.84735599697128e-40
SEPT7P2	0.181910318527285	0.0240414533519606	3.83332990897717e-14	0	0	2.40517234000084e-13
SERF1B	-0.271531267272376	0.030161286596184	2.20349806288387e-19	0	0	2.05896754478073e-18
SERHL2	-0.060209501661309	0.0252140423923442	0.0169433247301485	0	0	0.0294180803006974
SERP1	0.159214685308406	0.0289479926582142	3.79737256286851e-08	0	0	1.46014015802334e-07
SERPINB4	0.189053365049694	0.066993727577087	0.0047731695446262	0	0	0.00926901527213446
SETP4	-0.308905889560305	0.0951426892330317	0.00116725000910966	0	0	0.00256795002004125
SETSIP	-0.32458192948061	0.0330932337079947	1.03900792226285e-22	0	0	1.25402483950891e-21
SFTPA2	-0.0562853725725359	0.019008580249968	0.00306591322257225	39.1515886248531	0.000282960793932797	0.00627627465351069
SGK3	-0.476769090638632	0.0490466967406394	2.46041234445142e-22	0	0	2.85079776977104e-21
SH2D6	0.00200281462366863	0.0374388298807541	0.95733699469884	51.1432320678105	0.00144363661954906	0.967355637666618
SH3BP1	0.175699537152139	0.0326036076083609	7.08665761978638e-08	0	0	2.65444201361826e-07
SH3GL1P2	-0.0831599965000469	0.0179124755328296	3.44095030017422e-06	0	0	1.05660276001816e-05
SH3KBP1	-0.255795562577367	0.0181568243241634	4.49350769740077e-45	28.5978039157499	0.000188668991291873	2.11073415623852e-43
SHANK2	0.0469225831008893	0.0247515968666834	0.0579944821214171	0	0	0.0899147278563987
SHANK2-AS2	0.0388951094676279	0.0229405291495631	0.0899852182561845	0	0	0.133214914249786
SHC1P1	0.103998176768397	0.0190588909636004	4.85132711762726e-08	0	0	1.83695131382052e-07
SHMT1	-0.303238090080405	0.0368406413078247	1.85540395308045e-16	0	0	1.40816247618071e-15
SIRPAP1	0.164980469486477	0.0445482417867983	0.000212719439166529	0	0	0.000522922751444735
SIRT5	-0.0420294169556169	0.0261557255963422	0.108078139311689	0	0	0.155754399770908
SLC14A2	0.0880187863010223	0.0311207650163286	0.00467962756365856	14.6619050921615	0.000284883235970974	0.00910771859533995
SLC16A3	0.653033047613564	0.0451104381256399	1.71015888031171e-47	0	0	9.00683676964169e-46
SLC19A1	-0.000453974598158788	0.0148046443854485	0.97553723307724	0	0	0.980048387912279
SLC23A3	0.0357473132459339	0.0361572455778356	0.322828290072166	0	0	0.402493233963719
SLC24A5	0.011709115143666	0.0183298590191354	0.522953005612338	0	0	0.601915446194863
SLC25A16	-0.230328121662203	0.0505159725619119	5.12729240462261e-06	0	0	1.53113989677562e-05
SLC26A6	0.130704297798277	0.035986504012078	0.000281193284449271	0	0	0.000676889097469297
SLC2A3	0.735067876570439	0.0574180596333908	1.59715098034402e-37	0	0	4.78594552385847e-36
SLC35B2	0.261805448314619	0.0308869955979148	2.32597708733125e-17	0	0	1.84591240994598e-16
SLC35E2B	-0.0212593101362817	0.0326245431779265	0.514636348146556	0	0	0.594423485635205
SLC35E4	-0.10348665271837	0.0245008420281202	2.40217409354501e-05	0	0	6.67996571932996e-05
SLC35F6	-0.281504797641843	0.0535903896866456	1.49725269717167e-07	0	0	5.39880744332856e-07
SLC35G4P	-0.114070380126379	0.0323426079792807	0.000420394848286778	0	0	0.000980733216540161
SLC4A5	-0.0512665933125722	0.0606376974787736	0.397855477932573	0	0	0.479191143899384
SLC6A10PB	0.0640107443405005	0.0453202577789096	0.157829539600978	0	0	0.215650738857312
SLC6A8	-0.0226621244798764	0.0342308446213238	0.507946783034028	0	0	0.587757329502756
SLC7A5P1	0.0471144566166568	0.0229114939860359	0.0397470854383447	50.4858067506939	0.000530094751175395	0.0638451335414446
SLC9B1	-0.00974956163875569	0.0211791933617279	0.645274506317192	0	0	0.714778261299732
SLX1A	0.225984847672301	0.0280537431287952	7.92025697205248e-16	0	0	5.64156008910952e-15
SLX1A-SULT1A3	0.268534625353854	0.0413516951962313	8.363083561521e-11	0	0	3.94973892117486e-10
SMA4	0.0997443335023062	0.0655285101845005	0.127971072986394	0	0	0.180677274451951
SMAD1	-0.191069786969053	0.0495391581961998	0.000114813187267675	0	0	0.000295185383833163
SMARCE1P2	-0.154327758539464	0.0443819674978997	0.000506561300116735	0	0	0.00116301656486511
SMG1P2	-0.145736258745619	0.0492826809383565	0.00310497462096418	0	0	0.00633385667985417
SMG1P5	0.315892576660708	0.0857538207172259	0.000229859854122315	61.4887904514444	0.00904414451881393	0.000563464635352021
SMN2	-0.30136285667806	0.0615283634733014	9.68415972440672e-07	0	0	3.16969295687738e-06
SMPD4	-0.0689425269528669	0.0328822194573267	0.0360245116745733	0	0	0.05856931832592
SMR3B	0.016702811674019	0.0182189132213679	0.359255736769289	0	0	0.440328963684785
SNAI1P1	0.0913008081513901	0.015479848843195	3.67838985140599e-09	0	0	1.5367888369576e-08
SNAP47	0.0653663312539113	0.0218494842697582	0.00277460806176298	0	0	0.00576137253446124
SNHG10	-0.0343274051023823	0.0290808279847376	0.237835752061427	50.7832782465869	0.000859094409195948	0.309400102606856
SNHG15	-0.0600546921633055	0.0249427874783412	0.0160534674705016	0	0	0.0280693425188449
SNHG4	-0.125977498780176	0.0283201952722661	8.65415756173989e-06	0	0	2.53214239769426e-05
SNORA1	-0.293419959681581	0.0371733568204515	2.94330615556546e-15	0	0	2.02994686443364e-14
SNORA16A	-0.332189559763174	0.0389572699998046	1.50161273680356e-17	0	0	1.21953408250682e-16
SNORA17	-0.256897273362397	0.0259208829684566	3.73557625681196e-23	0	0	4.67081405348143e-22
SNORA21	-0.279486148920032	0.0268155942713299	1.95691808147967e-25	0	0	2.69930446477117e-24
SNORA24	-0.242662594409351	0.0393553781633874	7.00690940728411e-10	0	0	3.08304013920501e-09
SNORA28	0.0589111136180037	0.0778001287517126	0.448923458567358	0	0	0.53112931993878
SNORA41	-0.345167112259169	0.0283280312194947	3.75266303174156e-34	0	0	9.05851159606505e-33
SNORA45A	-0.346336983583578	0.0301129934988136	1.30022828288619e-30	0	0	2.42988898457656e-29
SNORA48	0.0204671446137552	0.0550018038032885	0.709805219976589	0	0	0.773442929353801
SNORA52	-0.0812627876875897	0.0299054668293503	0.00658125133282134	0	0	0.01244637085576
