id	PD_meta_logFC	PD_meta_p	PD_I2	PD_meta_FDR
ADM2	0.139545239374237	3.63641085217509e-06	0	8.58282420056034e-06
ADM5	0.123888406929407	4.36831997212133e-05	0	9.02535937424426e-05
ADNP	-0.211776353634899	6.22520216614639e-11	38.7459174155446	2.3854678451409e-10
ADNP2	-0.328824468538732	2.64495389105415e-23	0	2.73392741163001e-22
ADO	-0.0885659044984291	0.00118916604111901	0	0.00199804265334547
ADORA1	-0.144611510505129	4.61161867565271e-05	0	9.49974486669117e-05
ADORA2A	0.360941390699855	4.37066136089444e-21	10.8091868785467	3.80287597522687e-20
ADORA2B	-0.429645874613792	6.06414473660138e-19	0	4.54420351533357e-18
ADPGK	0.288792461649128	1.85185753329791e-36	0	4.91928635170757e-35
ADPRH	0.222149941340832	1.57102974493898e-15	0	9.0158013074974e-15
ADPRHL1	-0.155694667948703	5.96376281474869e-11	0	2.29015094506328e-10
ADPRHL2	-0.247411567228172	1.57792503599784e-20	0	1.3206976275774e-19
ADPRM	-0.110251059591085	1.13717369094605e-06	0	2.84246145559783e-06
ADRA1B	0.0476470522507788	0.036435798963729	0	0.0461381989545619
ADRA1D	-0.0678435076348965	0.0143848898493813	0	0.019819743198632
ADRA2A	-0.131306946349184	0.0193800823522192	0	0.0259856188958503
ADRA2B	-0.0471931671070724	0.0709634712557322	0	0.084252773238523
ADRA2C	0.0832853853451655	0.121111865417619	0	0.136528268857433
ADRB1	-0.0321735955269127	0.16624323316439	0	0.182407654796954
ADRB2	-0.241431984874291	1.03931084929632e-11	0	4.27796663367358e-11
ADRB3	0.0269567919229171	0.163770350310691	90.4892541381291	0.180018636635622
ADRBK1	0.245507966636443	5.23817623366377e-06	52.0171431638053	1.21378449032109e-05
ADRBK2	-0.109072423885559	0.00863934501359558	0	0.0124483037234561
ADRM1	0.066349689598979	0.120673240058706	0	0.136104504185773
ADSSL1	-0.481755551319441	2.08236994072744e-41	0	7.83215727957751e-40
AEBP1	0.475939415536728	1.13225982411987e-14	0	6.06550948846156e-14
AEBP2	-0.430195573049597	1.00088678326881e-10	0	3.7540018527385e-10
AEN	0.0499107089613803	0.219167702211893	0	0.235204972957074
AF001548.5	-0.178652129634867	8.09316986095664e-06	0	1.83502834421213e-05
AF007147	0.323838784919701	6.01793135259121e-18	0	4.18286812357178e-17
AF067845.1	-0.0644579513121096	0.00187182400903664	0	0.00304302456251008
AF070581	0.246852411004547	1.05841080905185e-07	0	2.96115336790262e-07
AF075036	-0.0751134164762833	0.00892738847684934	0	0.0128295200348125
AF086126	-0.188749098468231	5.26910747897331e-12	0	2.23043632007138e-11
AF086154	-0.0404257365928371	0.0555258964290263	0	0.0674560917283187
AF086184	-0.226952274302644	2.07266818339069e-16	0	1.27810994953223e-15
AF086288	0.0967554792618819	5.40875890885974e-07	0	1.39707553256628e-06
AF086294	-0.114596166994014	2.06078813474561e-10	0	7.49706244179238e-10
AF090939	-0.164044946211974	1.4300260338105e-05	0	3.14860590476563e-05
AF131215.4	-0.088030411454473	0.0823959633513691	10.9838935646522	0.096417282403571
AF131215.8	-0.183719457171875	2.46575041638923e-10	0	8.89850745506455e-10
AF279780	-0.0447654107103785	0.0142161006961162	0	0.0196006580229206
AF289551	-0.381461564595283	8.64570441108373e-15	0	4.67173668252598e-14
AF520793	-0.48946930564085	3.11838085432976e-17	0	2.06559807086103e-16
AFAP1-AS1	0.0930297902029042	0.000376572174387728	59.0531333172156	0.000683116997830781
AFAP1L2	-0.180886122952673	1.50353257195545e-06	0	3.70228218434954e-06
AFF1	0.525256027858882	5.56523429714465e-06	0	1.28461903017146e-05
AFF4	-0.243101238845608	3.52617379438537e-11	0	1.38054258149184e-10
AFG3L1P	-0.458071159304757	4.636376078237e-31	0	8.15866490957667e-30
AFG3L2	-0.54797115517883	1.72161094697951e-25	24.8882673923416	2.05646997686553e-24
AFM	-0.0764571119282679	0.00128662776102389	0	0.00214978276290763
AFMID	-0.0297068548865851	0.261921597999423	0	0.277670145945433
AFP	-0.100112733626884	3.51469292229702e-07	0	9.27634127004263e-07
AFTPH	0.0992299872993902	0.00046510800121533	0	0.000833166453264565
AGAP1	-0.348781033001308	6.16686863107914e-27	0	8.19085489681698e-26
AGAP10	0.16342218511734	3.10258423529988e-13	0	1.4645724117274e-12
AGAP11	0.161233534703694	1.05179478093827e-14	0	5.64787807793498e-14
AGAP2	0.107968117893485	0.000773395352369304	0	0.0013415783776385
AGAP2-AS1	-0.150397721148675	4.86207717690437e-05	0	9.99171539704046e-05
AGAP3	-0.104491039815101	0.000285802194106845	62.126167047776	0.000527853181968581
AGAP4	-0.402559505880486	3.83873183737368e-13	0	1.79935566919722e-12
AGAP6	0.193161143293972	9.63422490203852e-07	0	2.42665150898015e-06
AGAP9	-0.11425353106428	0.00026752639578375	0	0.000496029358629883
AGBL1	-0.0437322635699772	0.0152297531412944	0	0.0208484409084341
AGBL2	-0.0251575871771635	0.250760623014051	0	0.266684513992007
AGBL3	-0.117587790215392	3.17998227640112e-05	0	6.70683189446992e-05
AGBL5	0.122127576720385	4.07008132080376e-05	0	8.44690562459295e-05
AGFG1	0.0951997536540097	0.00202593765017852	0	0.003269963077966
AGFG2	0.0814252383281209	0.00211705413004717	0	0.00340757677526867
AGGF1	-0.343642915900492	6.81688705950142e-21	0	5.84948581789853e-20
AGK	0.0406302518699493	0.0622382548946605	0	0.0748131305285739
AGL	-0.227753050254014	2.22580784614856e-07	0	6.0082155224456e-07
AGO1	-0.170402039383071	4.38619218753996e-10	0	1.5515541966397e-09
AGO2	-0.311577802746986	1.98181969761537e-23	0	2.06505383511776e-22
AGO3	-0.252455591106157	7.5986461352104e-07	0	1.93364532083507e-06
AGO4	-0.473705416080797	8.87057489833421e-24	0	9.45059417845565e-23
AGPAT1	0.322974790892438	6.93294328164982e-16	0	4.10267381795006e-15
AGPAT2	0.00201640724406771	0.954245898196841	0	0.959351946144385
AGPAT3	0.060001288141463	0.0294148219424943	0	0.0380026605097607
AGPAT4	-0.382895088641049	4.53555258677763e-18	0	3.18820773182365e-17
AGPAT4-IT1	-0.208747753732419	1.5057619276324e-07	0	4.14078790802038e-07
AGPAT5	-0.347387192128846	1.30755077307017e-15	0	7.5542259109118e-15
AGPAT6	0.0523253095270341	0.0614182975775916	0	0.0739471219148935
AGPAT9	-0.706211089783947	1.06288520026436e-33	0	2.26878820794891e-32
AGPS	-0.223134679484149	5.99703056486066e-10	0	2.0938528900192e-09
AGR2	0.0999882276913916	0.00998592750373727	0	0.0142013856646621
AGRN	0.431920501489716	7.50255671004911e-17	0	4.81407383063521e-16
AGRP	-0.128658925534405	5.19073860148467e-08	58.0814042739552	1.50305590231143e-07
AGT	0.211377758631194	1.24085952386106e-10	0	4.61281599997568e-10
AGTPBP1	-0.16163318261449	0.00013238510426191	0	0.00025593034572048
AGTR1	-0.057952832676671	0.0552037892438653	0	0.0671190257223861
AGTR2	0.0916766932115186	6.09039743567013e-07	0	1.56507335157689e-06
AGTRAP	0.367396222315597	2.76452378270082e-22	0	2.64950666676805e-21
AGXT	0.18266666716753	1.9289050334203e-08	0	5.8131428718132e-08
AHCTF1	-0.396408956126072	6.31730417435229e-17	0	4.0767518924076e-16
AHCY	-0.112096342991707	0.000110952243949885	28.698173676917	0.000217172612493118
AHCYL1	0.102056417442655	0.0622412727566547	7.78787123644636	0.0748131305285739
AHCYL2	-0.211196707493386	2.27895760641719e-08	0	6.82930027362468e-08
AHDC1	-0.482596905225838	1.75327525529481e-15	0	1.00075398037191e-14
AHI1	0.0334421979804589	0.367484123425741	0	0.383205823797773
AHNAK	-0.670574286720664	7.43836207445678e-35	0	1.74694969709605e-33
AHR	0.283304399244869	3.33139632317184e-09	0	1.08571045899279e-08
AHRR	-0.342372975926948	1.16725077758613e-15	0	6.7696791882061e-15
AHSA1	-0.103638004010165	0.010662890897731	0	0.0150800249096398
AHSA2	0.165853197355805	4.02623122704348e-05	0	8.36167330364804e-05
AHSP	0.124921621585432	5.15206380786134e-08	9.87521842334561	1.49281566108265e-07
AICDA	0.0912185929568769	1.73753376557194e-05	0	3.78409762492407e-05
AIDA	0.127549107134728	0.0642755524584915	0	0.0769966221487554
AIF1	0.577561630307036	8.1364225121344e-49	0	5.53798690005163e-47
AIFM1	-0.00382059621486251	0.906789567082988	50.1638513705406	0.916135294991085
AIFM2	0.0821858221730076	0.00234191551017186	0	0.0037408014574008
AIFM3	0.0242363355935858	0.162160280259587	0	0.178368397063189
AIM1	-0.357636300162124	3.68632207039527e-18	0	2.60541501503603e-17
AIM1L	-0.440624752869243	1.39001579075875e-18	0	1.01422794570856e-17
AIM2	0.566921832397484	3.14487010981134e-21	0	2.76837589900767e-20
AIMP1	-0.0396644434677454	0.147826866601121	0	0.16397266521516
AIMP2	-0.234366874932396	4.59118740467794e-25	0	5.32205958985707e-24
AIP	0.387779682114331	3.91849883235005e-36	0	1.00968519198711e-34
AIPL1	0.109186798878784	0.00124410580273893	0	0.00208355955097512
AJ420595	-0.244228095162949	0.00114747619508505	0	0.00193267607906892
AJ606316	0.0525093460948056	0.000523691659680407	0	0.000930527687280965
AJUBA	-0.260769074546681	2.82432784669443e-13	0	1.3374219314998e-12
AK000798	-0.159754283079141	2.52122828038222e-05	0	5.38234045369324e-05
AK021537	0.0797096618967669	0.00414295393303851	13.6814192475371	0.00632625893219342
AK021804	-0.255762075371555	0.00275560094315149	0	0.00434502790555323
AK021977	0.281526960469049	4.25777423588175e-12	63.8208571279441	1.81855254304047e-11
AK022030	-0.130601205901933	0.000167805335162744	0	0.000320015312997507
AK022793	-0.0852902383915527	0.000248379832173998	0	0.000462621544085338
AK023627	-0.282517582276923	7.9929412698871e-20	0	6.38479546877563e-19
AK024119	0.0672704667735775	0.13015230039865	0	0.14582005356174
AK024936	0.130962803938886	1.3158304730436e-08	49.8235087172971	4.03564601977342e-08
AK025117	-0.277229581962742	1.09728277793275e-07	0	3.06230689549327e-07
AK025288	-0.182505191820244	0.0274260647515092	0	0.0356272185756551
AK025975	0.0703674317586588	0.000572530903155768	0	0.00101232623274391
AK026714	0.161374719743301	0.00231207330140955	28.1989049200826	0.00369575205047182
AK026905	-0.0193823709873876	0.59428111381346	31.0637164633445	0.613042519293873
AK054988	0.0747334184802452	3.12047710343853e-05	0	6.59063764809376e-05
AK055458	0.0396692551629027	0.104795217908751	0	0.119768809112922
AK055910	-0.487516193648188	2.14658707169486e-21	0	1.91294421996839e-20
AK055981	-0.247458045338822	2.80521949096983e-13	0	1.32907128864257e-12
AK056982	-0.0463270177390424	0.123793197761312	0	0.139266382337728
AK057259	0.0969562281066697	0.000653859119764743	44.7614351260955	0.00114746613574593
AK057554	-0.0281870142719321	0.277927528652112	0	0.293723491785208
AK057657	-0.104593354505454	0.000961659554744644	0	0.00164287302414559
AK057978	-0.266916687194227	4.49764311323094e-10	0	1.58941984391353e-09
AK074476	-0.103125466248309	0.000182110289572662	0	0.000345142722814132
AK093256	-0.0335600593038348	0.0263036883830897	0	0.0343051068232674
AK093301	0.0744238613709542	0.00305453315933722	0	0.00477837073677063
AK093356	-0.138056499097674	1.51847869734848e-06	0	3.73449689992835e-06
AK093362	0.0630621153751882	0.00236037078832782	53.3272952124058	0.00376761131938663
AK093370	0.0925633883691376	0.00300461510228528	25.8439694481663	0.00470599536296627
AK094644	-0.0733153522316579	0.000508288614570149	0	0.000904588232955281
AK094733	-0.223591666584598	1.99322706624449e-26	0	2.54256270112107e-25
AK096335	-0.0819460376233113	1.25157769032135e-05	0	2.7760337924651e-05
AK096592	-0.261206641422863	1.26041084685283e-07	0	3.49485479549338e-07
AK097119	0.174364184694856	7.67128777952204e-05	48.6208210983417	0.00015343426223025
AK097242	0.0415535724683427	0.0246328403479096	0	0.0323152622994579
AK097370	0.130915610653147	3.0243846417811e-06	0	7.21285545204358e-06
AK097453	-0.086017957716105	0.000218837886535791	0	0.000410565733247978
AK097836	-0.0930270979641587	4.5674510907318e-05	45.3383839603749	9.41198621313029e-05
AK098263	-0.102431795681585	1.18825742661764e-09	15.8621060662761	4.03779186207654e-09
AK123826	0.102864253597463	3.26515706250327e-05	0	6.87367389546819e-05
AK125860	0.0511206816279203	0.318235289458626	0	0.333915643744342
AK126278	-0.501284811642352	6.23154350810262e-24	0	6.71034926899385e-23
AK128734	-0.0715533162282847	0.00133337841607514	0	0.00222233843011895
AK130486	0.128037666675396	2.78259399334029e-08	10.9345237318012	8.27802207782925e-08
AK131021	-0.0487404305972075	0.0230011063942033	0	0.0303623357751935
AK2	0.143545578099189	4.70288596797057e-08	0	1.36705808548405e-07
AK3	-0.337071271289475	5.51209865685932e-08	0	1.58836382551931e-07
AK311120	-0.0437023017463754	0.0107291677265422	0	0.0151603602259022
AK4	-0.490664816410195	2.95695958390829e-28	0	4.3116151992687e-27
AK6	-0.134940432843255	3.65154976626654e-07	0	9.61363350374391e-07
AK7	-0.0946391325483359	0.0379948454380754	2.43490488786088	0.0478670829899118
AK9	-0.197576824005984	1.60629234331211e-11	0	6.49175330412738e-11
AKAP1	-0.247868795665478	4.28312390203663e-13	0	1.99831106624508e-12
AKAP12	0.618043098336984	7.61364773336273e-32	30.4560753346049	1.41283296467761e-30
AKAP17A	0.153556317215127	4.2204781321452e-08	0	1.23318911500896e-07
AKAP2	0.924516798444009	5.10626008454086e-72	67.7481268003511	3.17591769465047e-69
AKAP5	0.0874183419911162	4.02282650562731e-05	0	8.35556444979269e-05
AKAP6	-0.00137649165199382	0.973934104158575	28.4168309229653	0.977021659438721
AKAP8	-0.046031047180106	0.00943714696196399	0	0.0134932873367376
AKAP8L	-0.177669065053393	2.23244803358876e-07	0	6.0252379443125e-07
AKAP9	-0.170173491326081	0.000118160979857788	0	0.000230258166993834
AKIP1	-0.440361700112223	8.12270101205594e-26	24.6240727795385	9.95983400098253e-25
AKIRIN1	0.0687661690989205	0.0382921367305009	0	0.0482045833478535
AKIRIN2	0.236182288693618	1.51139711379602e-09	0	5.08033353364497e-09
AKNA	0.608543295698068	9.4705363502163e-31	0	1.63620751100432e-29
AKNAD1	-0.0262168528661619	0.218901966518971	0	0.234963982986354
AKR1A1	0.364956237535415	1.10516274970385e-27	0	1.55006380376425e-26
AKR1B1	0.769860986510671	2.81660862840291e-63	0	6.19550851591504e-61
AKR1B10	-0.46628743185647	1.85377823823504e-20	0	1.54799065199285e-19
AKR1C1	0.366267406341122	0.0265371933531998	0	0.0345896340881388
AKR1C2	1.28149873000833	6.8358876008193e-07	0	1.7464434087249e-06
AKR1C3	-0.154382086035459	0.00750816439216998	0	0.0109478384107979
AKR1C4	-0.0851784055051835	9.84993804410738e-06	0	2.21056778028574e-05
AKR1C6P	-0.0403459435737254	0.0325601742186484	51.3834411628375	0.0416693530851257
AKR1D1	-0.0170819142848019	0.118301201804679	0	0.133755329840845
AKR1E2	0.204656049943601	3.44395908464638e-08	68.4942172092014	1.01385164044013e-07
AKR7A2	-0.171861393032318	5.72426694803247e-05	0	0.000116415157223657
AKR7A3	-0.0864826487694081	0.00105727299042558	0	0.00179364493306116
AKT1	0.171064798223329	4.35391102017852e-05	0	8.99897264199008e-05
AKT1S1	-0.0249923408794592	0.690268910294297	27.6190152813702	0.708656174795278
AKT2	0.24373467314477	7.72941970645899e-15	0	4.19042811077249e-14
AKT3	0.275121075739083	1.72403407392209e-17	0	1.16640669884969e-16
AKTIP	-0.143892817205489	1.08628990434419e-08	0	3.36021454375855e-08
AL022341.3	0.109209460877795	0.0877793355572039	0	0.10213365213813
AL022344.5	-0.0635876430690387	0.00247274285788307	0	0.00393340355654264
AL109706	-0.049529006165937	0.000761183538716422	0	0.00132268472907785
AL110181	-0.253304093225419	6.20195481564998e-20	0	4.99618843277708e-19
AL132709.8	-0.40640866525443	1.37139335573545e-10	0	5.07922422123209e-10
AL133493.2	0.0543467037073999	0.000243097490758913	0	0.000453391525263005
AL590762.11	-0.153597011085298	3.56228336458787e-07	0	9.39232642114769e-07
AL832163	0.0259748127165592	0.0273430657706883	0	0.0355296359992727
AL832615	-0.0777598039584035	0.000819176582889873	0	0.00141626821447367
AL832909	-0.0442450913903548	0.117084919978003	0	0.132546331616346
AL833181	-0.303925435815297	7.56219702892306e-06	0	1.7217791947827e-05
AL928742.12	-0.0752211044940177	0.0373231331060741	0	0.0471591840164104
AL928768.3	0.982580204986508	3.27187804923669e-25	0	3.8296472663259e-24
ALAD	-0.510556239412851	2.19963996607154e-39	0	7.1357744726677e-38
ALAS1	0.11271193276806	0.000289570063486154	0	0.000534046547556213
ALAS2	0.387472443163005	3.34778450999624e-19	0	2.54784764585663e-18
ALB	0.0677116573489164	0.00147028997930541	0	0.00243388586240195
ALCAM	0.274890102335504	7.73900279373023e-08	0	2.19444102170275e-07
ALDH16A1	0.119259456339945	0.00306302700879648	0	0.0047904117018696
ALDH18A1	0.225092306129344	1.09535457792081e-17	0	7.47518370108122e-17
ALDH1A1	0.280741753656515	0.0025349577361069	0	0.00402491484913381
ALDH1A2	0.0769792129383627	0.00251939126796041	0	0.00400231286772961
ALDH1A3	0.576849972998526	2.45965293077093e-14	0	1.27815499603328e-13
ALDH1L1	-0.0415842281776461	0.203810884094033	0	0.219996224799764
ALDH1L1-AS2	0.027728936343624	0.196512315019078	0	0.212703590134369
ALDH1L2	0.618539041177655	1.15913546352574e-16	0	7.32562240911484e-16
ALDH2	-0.464353935057813	3.47181233663458e-31	0	6.15743157481593e-30
ALDH3A1	-0.312022041920595	1.30191033128255e-05	0	2.88023508467354e-05
ALDH3A2	0.0999023687177599	0.00218801555636347	81.2240155248817	0.00351270463641548
ALDH3B1	0.15030631300885	1.69692091237547e-05	47.0671066855655	3.70235423932701e-05
ALDH3B2	-0.585663005773591	2.24228449507502e-17	0	1.50349759991331e-16
ALDH4A1	-0.167126280299428	5.68101121093525e-05	0	0.00011561367393844
ALDH5A1	0.106822136398212	0.0518342779305218	0	0.0633983095567113
ALDH6A1	0.0935604959168693	0.0279585317782182	0	0.0362797149412749
ALDH7A1	-0.0933596262507439	0.00958836099383933	0	0.0136899602031093
ALDH9A1	-0.293877861311727	7.46565630342664e-16	0	4.41067942171327e-15
ALDOA	-0.210874222149274	8.59777053304395e-06	0	1.94357672771668e-05
ALDOC	-0.19211438196716	5.75403983866877e-09	0	1.82656840144436e-08
ALG1	0.139094898524064	0.000111214634972021	70.2952072716292	0.000217591753009039
ALG10	-0.268087773353751	2.03773578530071e-06	0	4.95011991373318e-06
ALG11	0.0495676379772475	0.126124308041382	0	0.141765074103721
ALG12	0.185936605780356	3.72542700539905e-07	0	9.79241138099426e-07
ALG13	-0.308141219604532	9.13134880193327e-15	0	4.92530318003799e-14
ALG14	0.230681373452168	1.29678232299917e-07	40.389505175446	3.58853371585395e-07
ALG2	0.217967668865613	1.26276103661026e-07	47.768085309687	3.50029519246032e-07
ALG3	0.183133778457497	2.74947590681963e-09	0	9.02662849131883e-09
ALG5	0.284918591539418	1.43921475617292e-05	61.0652024486384	3.16651824311917e-05
ALG6	-0.00805360887595582	0.793560118749484	4.19172602463795	0.809172020005904
ALG8	0.240266250624025	2.46856632096634e-15	32.914668266283	1.39403665407858e-14
ALG9	0.199268049701165	1.71394893798528e-09	66.4878505821685	5.73552819933961e-09
ALK	-0.0957707442370681	0.00014480398588889	0	0.000278387283465988
ALKBH2	-0.28500431087024	6.3503184940359e-22	0	5.91635819612219e-21
ALKBH3	-0.279766160845052	3.85985002630538e-19	0	2.92275881295005e-18
ALKBH4	-0.000907449443006013	0.978587312750871	0	0.981089398037211
ALKBH5	0.29507063671231	2.20027538556726e-17	0	1.47642734856684e-16
ALKBH6	-0.171645363690095	1.0193961580872e-07	0	2.8568751559072e-07
ALKBH7	-0.066203983777264	0.120101259073496	0	0.135561101996787
ALKBH8	-0.28681231023655	2.58626910724393e-18	0	1.85039809152554e-17
ALLC	0.086486617811186	0.000901023569590968	0	0.00154587293110552
ALMS1-IT1	-0.0338400708225474	0.0920284113188872	0	0.106616767612484
ALOX12B	-0.897551733039984	1.75468134748931e-25	0	2.09458553703936e-24
ALOX12P2	0.112760680174667	0.000776233758433582	11.3358395471067	0.00134611367184564
ALOX15B	1.04681102310628	2.25073612414838e-39	0	7.2884250397243e-38
ALOX5	1.012313095092	8.37061479093544e-50	0.327209927478418	6.11258214510537e-48
ALOX5AP	0.61159970255428	5.1995993168433e-32	0	9.72875237322641e-31
ALOXE3	-0.454195728201322	5.84061984184554e-23	35.474283059439	5.89520201943861e-22
